,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,last_trip,churn,King's Landing,Winterfell,iPhone
36372,2.0,5.0,5.0,1.88,Astapor,2014-02-12,Android,2014-01-15,100.0,2,0,100.0,2014-02-12,1,0,0,0
36374,1.8,5.0,4.0,1.0,Winterfell,2014-06-30,iPhone,2014-01-16,0.0,0,0,100.0,2014-06-30,0,0,1,1
36376,3.17,5.0,5.0,1.08,Astapor,2014-05-27,Android,2014-01-09,16.7,1,0,83.3,2014-05-27,1,0,0,0
36380,2.19,5.0,5.0,1.0,Astapor,2014-01-19,iPhone,2014-01-12,0.0,2,1,0.0,2014-01-19,1,0,0,1
36383,6.27,4.8,4.2,1.0,Astapor,2014-06-16,Android,2014-01-06,0.0,4,1,83.3,2014-06-16,0,0,0,0
36384,12.32,5.0,5.0,1.0,Winterfell,2014-01-29,iPhone,2014-01-28,0.0,1,0,100.0,2014-01-29,1,0,1,1
36386,2.55,5.0,4.4,1.0,Astapor,2014-04-03,iPhone,2014-01-03,0.0,5,1,62.5,2014-04-03,1,0,0,1
36390,21.02,5.0,5.0,1.0,Winterfell,2014-01-31,Android,2014-01-31,0.0,1,1,100.0,2014-01-31,1,0,1,0
36391,2.23,5.0,4.5,1.75,Astapor,2014-01-20,Android,2014-01-19,100.0,2,0,50.0,2014-01-20,1,0,0,0
36392,3.77,4.0,5.0,3.0,Astapor,2014-01-26,iPhone,2014-01-26,100.0,1,0,0.0,2014-01-26,1,0,0,1
36394,2.89,5.0,4.8,1.05,Astapor,2014-05-12,Android,2014-01-19,20.0,0,0,50.0,2014-05-12,1,0,0,0
36395,3.93,5.0,5.0,1.0,Winterfell,2014-04-13,Android,2014-01-22,0.0,0,0,0.0,2014-04-13,1,0,1,0
36398,9.54,4.7,4.9,1.05,Winterfell,2014-05-31,iPhone,2014-01-03,9.1,7,0,90.9,2014-05-31,1,0,1,1
36403,2.39,4.6,4.8,1.31,Winterfell,2014-03-23,iPhone,2014-01-20,25.0,6,0,25.0,2014-03-23,1,0,1,1
36407,2.32,5.0,4.0,1.0,King's Landing,2014-01-28,iPhone,2014-01-26,0.0,1,0,100.0,2014-01-28,1,1,0,1
36409,6.91,5.0,5.0,1.0,Winterfell,2014-05-27,iPhone,2014-01-02,0.0,0,0,50.0,2014-05-27,1,0,1,1
36410,2.88,5.0,5.0,1.0,Astapor,2014-05-16,Android,2014-01-18,0.0,0,0,100.0,2014-05-16,1,0,0,0
36411,3.0,4.9,4.0,1.3,Astapor,2014-04-03,iPhone,2014-01-04,10.0,4,0,70.0,2014-04-03,1,0,0,1
36412,2.7,3.7,4.5,1.33,King's Landing,2014-04-27,iPhone,2014-01-20,66.7,0,0,0.0,2014-04-27,1,1,0,1
36413,2.66,4.6,4.3,1.11,Astapor,2014-05-03,Android,2014-01-20,12.5,6,0,87.5,2014-05-03,1,0,0,0
36414,5.4,4.7,5.0,1.0,Winterfell,2014-03-19,iPhone,2014-01-14,0.0,2,0,100.0,2014-03-19,1,0,1,1
36417,7.54,5.0,5.0,1.0,Winterfell,2014-04-25,Android,2014-01-06,0.0,2,0,100.0,2014-04-25,1,0,1,0
36419,12.55,5.0,4.0,1.0,Astapor,2014-01-20,Android,2014-01-19,0.0,1,0,100.0,2014-01-20,1,0,0,0
36420,2.38,5.0,2.0,1.0,Astapor,2014-02-22,iPhone,2014-01-06,0.0,0,0,50.0,2014-02-22,1,0,0,1
36422,3.72,5.0,4.7,1.0,Astapor,2014-01-12,Android,2014-01-06,0.0,3,0,66.7,2014-01-12,1,0,0,0
36424,7.65,4.5,5.0,2.5,Winterfell,2014-03-16,Android,2014-01-31,100.0,0,0,0.0,2014-03-16,1,0,1,0
36425,1.45,5.0,5.0,1.0,King's Landing,2014-06-03,iPhone,2014-01-03,0.0,1,0,100.0,2014-06-03,0,1,0,1
36426,1.21,5.0,5.0,1.0,Astapor,2014-03-11,Android,2014-01-24,0.0,0,0,100.0,2014-03-11,1,0,0,0
36430,1.22,4.5,5.0,1.0,Winterfell,2014-01-27,iPhone,2014-01-26,0.0,2,0,0.0,2014-01-27,1,0,1,1
36435,1.58,5.0,5.0,1.0,Winterfell,2014-05-11,Android,2014-01-17,0.0,0,1,60.0,2014-05-11,1,0,1,0
36436,7.42,5.0,4.8,1.0,Winterfell,2014-06-22,iPhone,2014-01-31,0.0,0,1,50.0,2014-06-22,0,0,1,1
36439,1.59,4.5,5.0,1.0,King's Landing,2014-02-12,iPhone,2014-01-27,0.0,2,0,100.0,2014-02-12,1,1,0,1
36440,5.95,5.0,5.0,1.0,Astapor,2014-04-04,iPhone,2014-01-23,0.0,1,1,100.0,2014-04-04,1,0,0,1
36442,5.26,5.0,5.0,1.0,Astapor,2014-03-28,Android,2014-01-15,0.0,0,0,100.0,2014-03-28,1,0,0,0
36446,2.29,5.0,5.0,1.0,King's Landing,2014-01-25,iPhone,2014-01-24,0.0,1,0,100.0,2014-01-25,1,1,0,1
36447,2.05,5.0,5.0,1.0,Astapor,2014-04-04,iPhone,2014-01-01,0.0,1,1,66.7,2014-04-04,1,0,0,1
36453,2.07,5.0,5.0,1.0,Astapor,2014-01-20,Android,2014-01-18,0.0,2,1,0.0,2014-01-20,1,0,0,0
36455,3.5,5.0,4.7,1.0,King's Landing,2014-04-23,Android,2014-01-11,0.0,53,1,67.2,2014-04-23,1,1,0,0
36456,1.61,5.0,5.0,1.0,Winterfell,2014-03-25,Android,2014-01-27,0.0,1,1,100.0,2014-03-25,1,0,1,0
36457,7.5,4.7,4.0,1.0,Astapor,2014-01-16,iPhone,2014-01-14,0.0,3,1,100.0,2014-01-16,1,0,0,1
36458,1.05,5.0,5.0,1.0,Winterfell,2014-01-12,iPhone,2014-01-11,0.0,1,0,0.0,2014-01-12,1,0,1,1
36461,4.43,4.0,5.0,1.31,Winterfell,2014-06-13,iPhone,2014-01-30,25.0,2,0,75.0,2014-06-13,0,0,1,1
36462,18.49,5.0,5.0,1.0,Winterfell,2014-01-12,Android,2014-01-12,0.0,1,1,0.0,2014-01-12,1,0,1,0
36463,4.3,5.0,4.9,1.0,King's Landing,2014-06-05,iPhone,2014-01-20,0.0,3,0,100.0,2014-06-05,0,1,0,1
36466,2.12,5.0,5.0,1.0,Astapor,2014-06-01,iPhone,2014-01-12,0.0,0,1,25.0,2014-06-01,0,0,0,1
36467,3.53,5.0,5.0,1.0,Winterfell,2014-01-06,Android,2014-01-06,0.0,2,0,100.0,2014-01-06,1,0,1,0
36468,13.58,5.0,3.0,1.0,Astapor,2014-01-23,iPhone,2014-01-23,0.0,1,1,100.0,2014-01-23,1,0,0,1
36470,0.91,5.0,5.0,1.25,Astapor,2014-05-24,iPhone,2014-01-25,100.0,0,0,100.0,2014-05-24,1,0,0,1
36478,14.18,5.0,5.0,1.0,King's Landing,2014-06-13,iPhone,2014-01-14,0.0,1,1,100.0,2014-06-13,0,1,0,1
36482,2.15,5.0,5.0,1.0,Astapor,2014-05-30,Android,2014-01-17,0.0,1,0,100.0,2014-05-30,1,0,0,0
36483,3.68,5.0,5.0,2.5,Astapor,2014-06-15,iPhone,2014-01-04,100.0,0,0,0.0,2014-06-15,0,0,0,1
36485,26.5,5.0,5.0,1.0,Astapor,2014-01-10,iPhone,2014-01-10,0.0,1,1,100.0,2014-01-10,1,0,0,1
36487,1.81,5.0,3.3,1.17,Winterfell,2014-02-02,Android,2014-01-12,33.3,3,0,0.0,2014-02-02,1,0,1,0
36489,3.63,5.0,5.0,1.0,Astapor,2014-06-16,iPhone,2014-01-14,0.0,0,0,100.0,2014-06-16,0,0,0,1
36491,1.13,5.0,5.0,1.0,Winterfell,2014-03-09,Android,2014-01-26,0.0,1,0,50.0,2014-03-09,1,0,1,0
36493,15.0,5.0,5.0,1.0,Winterfell,2014-01-17,iPhone,2014-01-15,0.0,1,0,100.0,2014-01-17,1,0,1,1
36494,14.26,5.0,5.0,1.0,King's Landing,2014-05-26,Android,2014-01-26,0.0,0,0,100.0,2014-05-26,1,1,0,0
36495,8.33,5.0,2.0,1.0,Astapor,2014-01-06,iPhone,2014-01-06,0.0,1,1,100.0,2014-01-06,1,0,0,1
36497,5.17,5.0,5.0,1.0,Winterfell,2014-06-26,iPhone,2014-01-24,0.0,0,1,100.0,2014-06-26,0,0,1,1
36499,4.19,5.0,1.0,1.0,Astapor,2014-03-16,Android,2014-01-09,0.0,2,0,60.0,2014-03-16,1,0,0,0
36500,2.05,4.4,4.7,1.0,Astapor,2014-05-18,Android,2014-01-25,0.0,1,1,29.4,2014-05-18,1,0,0,0
36501,2.85,5.0,4.5,1.0,Astapor,2014-06-17,iPhone,2014-01-31,0.0,1,1,75.0,2014-06-17,0,0,0,1
36502,5.28,3.0,2.0,1.13,Astapor,2014-02-19,iPhone,2014-01-04,50.0,1,0,50.0,2014-02-19,1,0,0,1
36504,3.46,5.0,5.0,1.0,Astapor,2014-01-02,iPhone,2014-01-02,0.0,2,0,100.0,2014-01-02,1,0,0,1
36506,3.23,5.0,5.0,1.0,Astapor,2014-01-17,iPhone,2014-01-16,0.0,2,0,100.0,2014-01-17,1,0,0,1
36509,0.58,5.0,5.0,1.0,Winterfell,2014-03-09,iPhone,2014-01-18,0.0,0,0,0.0,2014-03-09,1,0,1,1
36522,12.89,5.0,5.0,1.0,King's Landing,2014-02-01,Android,2014-01-30,0.0,1,0,100.0,2014-02-01,1,1,0,0
36523,13.66,4.6,4.4,1.0,Winterfell,2014-05-07,Android,2014-01-13,0.0,1,0,37.5,2014-05-07,1,0,1,0
36527,8.75,4.0,5.0,1.0,Astapor,2014-05-28,iPhone,2014-01-19,0.0,0,1,100.0,2014-05-28,1,0,0,1
36532,13.94,5.0,5.0,1.0,Winterfell,2014-01-13,Android,2014-01-12,0.0,1,0,100.0,2014-01-13,1,0,1,0
36534,1.27,5.0,5.0,1.0,Astapor,2014-05-11,iPhone,2014-01-16,0.0,2,1,66.7,2014-05-11,1,0,0,1
36535,3.4,5.0,5.0,1.0,Winterfell,2014-03-02,Android,2014-01-24,0.0,0,1,0.0,2014-03-02,1,0,1,0
36537,10.68,5.0,5.0,1.0,Winterfell,2014-06-20,iPhone,2014-01-09,0.0,1,0,100.0,2014-06-20,0,0,1,1
36541,15.94,4.5,5.0,1.0,Winterfell,2014-01-18,Android,2014-01-11,0.0,2,1,100.0,2014-01-18,1,0,1,0
36543,3.76,4.3,5.0,1.0,Astapor,2014-05-25,Android,2014-01-18,0.0,3,0,50.0,2014-05-25,1,0,0,0
36544,3.52,5.0,4.0,1.0,Astapor,2014-02-01,iPhone,2014-01-30,0.0,1,0,100.0,2014-02-01,1,0,0,1
36546,1.42,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-26,0.0,1,0,0.0,2014-01-26,1,0,1,0
36552,3.72,5.0,5.0,1.0,Winterfell,2014-03-01,Android,2014-01-27,0.0,0,0,100.0,2014-03-01,1,0,1,0
36554,3.49,5.0,5.0,1.0,Winterfell,2014-06-19,iPhone,2014-01-30,0.0,0,0,75.0,2014-06-19,0,0,1,1
36556,3.34,5.0,5.0,1.0,Winterfell,2014-05-18,iPhone,2014-01-22,0.0,2,0,50.0,2014-05-18,1,0,1,1
36557,3.93,4.0,5.0,1.0,Astapor,2014-02-09,iPhone,2014-01-04,0.0,0,1,50.0,2014-02-09,1,0,0,1
36564,2.81,4.5,5.0,1.0,Winterfell,2014-05-05,Android,2014-01-14,0.0,26,0,84.4,2014-05-05,1,0,1,0
36567,9.86,4.0,5.0,1.0,Winterfell,2014-05-04,Android,2014-01-02,0.0,0,0,50.0,2014-05-04,1,0,1,0
36569,8.52,4.6,5.0,1.0,Winterfell,2014-03-18,iPhone,2014-01-07,0.0,4,1,100.0,2014-03-18,1,0,1,1
36570,8.69,5.0,4.3,1.19,Astapor,2014-05-29,iPhone,2014-01-27,25.0,0,0,50.0,2014-05-29,1,0,0,1
36572,0.8,4.5,5.0,1.0,Winterfell,2014-06-30,iPhone,2014-01-30,0.0,0,1,0.0,2014-06-30,0,0,1,1
36573,1.46,4.9,5.0,1.0,Astapor,2014-06-18,iPhone,2014-01-31,0.0,4,1,33.3,2014-06-18,0,0,0,1
36576,4.53,5.0,3.0,1.0,Astapor,2014-02-22,iPhone,2014-01-25,0.0,1,1,0.0,2014-02-22,1,0,0,1
36578,5.83,5.0,4.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-18,0.0,1,0,0.0,2014-01-19,1,0,1,1
36579,5.18,5.0,5.0,1.0,Winterfell,2014-03-01,Android,2014-01-17,0.0,1,1,50.0,2014-03-01,1,0,1,0
36580,6.95,5.0,5.0,1.0,Winterfell,2014-01-18,Android,2014-01-17,0.0,2,1,50.0,2014-01-18,1,0,1,0
36582,5.23,4.3,3.0,1.0,Winterfell,2014-06-09,iPhone,2014-01-30,0.0,3,1,100.0,2014-06-09,0,0,1,1
36583,9.58,5.0,5.0,1.0,Astapor,2014-05-14,Android,2014-01-23,0.0,0,0,100.0,2014-05-14,1,0,0,0
36585,2.28,4.7,4.0,1.67,King's Landing,2014-04-25,iPhone,2014-01-16,66.7,4,0,100.0,2014-04-25,1,1,0,1
36586,21.94,5.0,5.0,1.0,Astapor,2014-03-22,iPhone,2014-01-01,0.0,0,0,100.0,2014-03-22,1,0,0,1
36587,9.61,5.0,4.0,1.0,Astapor,2014-02-01,Android,2014-01-31,0.0,1,0,100.0,2014-02-01,1,0,0,0
36589,5.35,5.0,5.0,1.0,Astapor,2014-06-21,iPhone,2014-01-09,0.0,0,0,0.0,2014-06-21,0,0,0,1
36590,6.21,5.0,5.0,1.0,Astapor,2014-01-11,Android,2014-01-11,0.0,2,1,0.0,2014-01-11,1,0,0,0
36591,1.96,5.0,4.5,1.33,Astapor,2014-01-26,iPhone,2014-01-23,33.3,3,0,33.3,2014-01-26,1,0,0,1
36592,4.72,5.0,5.0,1.0,Astapor,2014-03-30,Android,2014-01-12,0.0,0,0,0.0,2014-03-30,1,0,0,0
36593,4.49,4.8,4.5,1.0,King's Landing,2014-05-17,Android,2014-01-11,0.0,5,0,16.7,2014-05-17,1,1,0,0
36594,2.97,4.5,5.0,1.13,Astapor,2014-04-26,iPhone,2014-01-04,50.0,1,0,25.0,2014-04-26,1,0,0,1
36596,2.17,4.5,5.0,1.55,Astapor,2014-05-04,iPhone,2014-01-11,40.0,2,0,0.0,2014-05-04,1,0,0,1
36599,6.31,5.0,5.0,1.0,Winterfell,2014-02-16,iPhone,2014-01-30,0.0,2,0,50.0,2014-02-16,1,0,1,1
36600,1.94,4.9,2.5,1.0,Winterfell,2014-05-01,Android,2014-01-25,0.0,1,0,85.7,2014-05-01,1,0,1,0
36601,6.42,5.0,5.0,1.0,Winterfell,2014-06-06,Android,2014-01-23,0.0,1,0,100.0,2014-06-06,0,0,1,0
36602,5.89,5.0,5.0,1.0,Winterfell,2014-01-23,Android,2014-01-09,0.0,2,1,50.0,2014-01-23,1,0,1,0
36603,3.5,5.0,5.0,1.0,Astapor,2014-06-24,iPhone,2014-01-12,0.0,0,1,100.0,2014-06-24,0,0,0,1
36604,5.99,5.0,5.0,1.0,Winterfell,2014-04-30,Android,2014-01-15,0.0,1,0,50.0,2014-04-30,1,0,1,0
36605,2.99,4.8,4.8,1.07,Winterfell,2014-06-30,Android,2014-01-31,7.1,5,0,100.0,2014-06-30,0,0,1,0
36608,4.08,5.0,5.0,1.0,Winterfell,2014-06-07,Android,2014-01-26,0.0,2,1,0.0,2014-06-07,0,0,1,0
36609,1.79,5.0,5.0,1.0,Astapor,2014-05-30,iPhone,2014-01-30,0.0,0,1,100.0,2014-05-30,1,0,0,1
36612,6.54,3.8,5.0,1.0,Winterfell,2014-05-18,Android,2014-01-24,0.0,3,1,0.0,2014-05-18,1,0,1,0
36613,6.48,4.5,4.0,1.0,Astapor,2014-01-23,iPhone,2014-01-14,0.0,2,0,100.0,2014-01-23,1,0,0,1
36617,8.39,5.0,5.0,1.0,Astapor,2014-06-12,Android,2014-01-15,0.0,0,1,100.0,2014-06-12,0,0,0,0
36619,3.19,5.0,4.9,1.0,Winterfell,2014-05-11,Android,2014-01-08,0.0,2,0,69.2,2014-05-11,1,0,1,0
36620,3.71,5.0,5.0,1.0,Astapor,2014-06-05,iPhone,2014-01-07,0.0,0,1,100.0,2014-06-05,0,0,0,1
36623,5.95,5.0,5.0,1.0,Winterfell,2014-03-22,iPhone,2014-01-17,0.0,1,0,100.0,2014-03-22,1,0,1,1
36625,73.88,3.0,5.0,1.0,Astapor,2014-01-22,iPhone,2014-01-19,0.0,2,0,100.0,2014-01-22,1,0,0,1
36627,3.54,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-18,0.0,1,0,0.0,2014-01-19,1,0,1,0
36628,2.74,5.0,5.0,1.0,Astapor,2014-03-04,iPhone,2014-01-09,0.0,1,1,100.0,2014-03-04,1,0,0,1
36633,5.33,5.0,5.0,2.75,King's Landing,2014-02-16,iPhone,2014-01-30,100.0,1,0,0.0,2014-02-16,1,1,0,1
36634,17.06,4.7,5.0,1.0,Winterfell,2014-02-17,iPhone,2014-01-29,0.0,3,1,66.7,2014-02-17,1,0,1,1
36635,2.55,5.0,5.0,1.0,King's Landing,2014-01-03,Android,2014-01-01,0.0,1,0,100.0,2014-01-03,1,1,0,0
36637,1.87,5.0,5.0,1.0,Astapor,2014-01-25,Android,2014-01-25,0.0,1,1,0.0,2014-01-25,1,0,0,0
36638,2.04,5.0,5.0,1.0,Astapor,2014-04-18,Android,2014-01-10,0.0,0,0,100.0,2014-04-18,1,0,0,0
36639,2.25,4.0,5.0,1.0,Winterfell,2014-05-17,Android,2014-01-15,0.0,0,0,25.0,2014-05-17,1,0,1,0
36641,1.05,5.0,5.0,1.0,Astapor,2014-01-31,iPhone,2014-01-15,0.0,2,1,100.0,2014-01-31,1,0,0,1
36642,1.12,5.0,5.0,1.0,Winterfell,2014-03-02,iPhone,2014-01-03,0.0,0,0,0.0,2014-03-02,1,0,1,1
36644,5.06,5.0,5.0,1.0,Astapor,2014-04-13,iPhone,2014-01-25,0.0,0,0,0.0,2014-04-13,1,0,0,1
36646,1.92,4.0,4.7,1.0,Winterfell,2014-02-21,iPhone,2014-01-06,0.0,4,0,100.0,2014-02-21,1,0,1,1
36647,8.95,5.0,5.0,1.0,Winterfell,2014-02-24,iPhone,2014-01-12,0.0,0,0,100.0,2014-02-24,1,0,1,1
36650,1.38,4.7,4.3,1.5,Astapor,2014-01-16,iPhone,2014-01-11,66.7,3,0,100.0,2014-01-16,1,0,0,1
36651,1.26,5.0,5.0,1.0,King's Landing,2014-01-12,Android,2014-01-11,0.0,1,0,0.0,2014-01-12,1,1,0,0
36652,4.61,5.0,4.7,1.0,Astapor,2014-02-21,iPhone,2014-01-31,0.0,3,0,100.0,2014-02-21,1,0,0,1
36655,6.78,3.0,3.0,1.75,Winterfell,2014-02-16,Android,2014-01-23,50.0,2,0,50.0,2014-02-16,1,0,1,0
36657,1.5,5.0,4.0,1.0,Winterfell,2014-04-06,iPhone,2014-01-31,0.0,0,0,0.0,2014-04-06,1,0,1,1
36658,7.19,4.9,5.0,1.0,Winterfell,2014-05-31,Android,2014-01-18,0.0,3,0,71.4,2014-05-31,1,0,1,0
36659,7.12,4.7,5.0,1.0,Astapor,2014-04-04,Android,2014-01-31,0.0,1,1,100.0,2014-04-04,1,0,0,0
36662,7.86,5.0,4.7,1.0,Winterfell,2014-01-27,Android,2014-01-15,0.0,3,0,100.0,2014-01-27,1,0,1,0
36663,11.49,5.0,4.4,1.0,Winterfell,2014-02-10,Android,2014-01-09,0.0,3,1,33.3,2014-02-10,1,0,1,0
36666,7.08,5.0,4.7,1.8,Astapor,2014-03-22,Android,2014-01-12,40.0,1,0,60.0,2014-03-22,1,0,0,0
36669,1.54,5.0,5.0,1.0,King's Landing,2014-04-06,iPhone,2014-01-30,0.0,0,0,0.0,2014-04-06,1,1,0,1
36670,3.46,4.2,5.0,1.14,Astapor,2014-06-25,iPhone,2014-01-11,28.6,0,0,57.1,2014-06-25,0,0,0,1
36671,14.79,5.0,5.0,1.0,Astapor,2014-05-22,iPhone,2014-01-13,0.0,1,1,100.0,2014-05-22,1,0,0,1
36672,1.58,4.8,1.0,1.0,Winterfell,2014-06-08,iPhone,2014-01-25,0.0,2,0,50.0,2014-06-08,0,0,1,1
36673,1.17,5.0,5.0,1.0,Winterfell,2014-05-31,iPhone,2014-01-16,0.0,0,0,100.0,2014-05-31,1,0,1,1
36674,2.14,4.5,3.7,1.0,Winterfell,2014-06-30,iPhone,2014-01-24,0.0,21,0,77.3,2014-06-30,0,0,1,1
36676,2.26,5.0,5.0,1.0,King's Landing,2014-04-24,Android,2014-01-20,0.0,2,0,80.0,2014-04-24,1,1,0,0
36677,4.25,5.0,5.0,1.0,Astapor,2014-02-01,iPhone,2014-01-31,0.0,2,1,50.0,2014-02-01,1,0,0,1
36678,10.12,5.0,4.5,1.0,Winterfell,2014-01-14,iPhone,2014-01-09,0.0,2,0,100.0,2014-01-14,1,0,1,1
36680,2.83,5.0,5.0,2.75,Astapor,2014-01-19,Android,2014-01-04,100.0,1,0,0.0,2014-01-19,1,0,0,0
36681,0.71,5.0,5.0,1.0,Astapor,2014-04-06,Android,2014-01-11,0.0,0,0,0.0,2014-04-06,1,0,0,0
36683,2.87,5.0,5.0,1.0,Astapor,2014-01-24,iPhone,2014-01-22,0.0,1,0,100.0,2014-01-24,1,0,0,1
36685,7.51,5.0,4.0,2.0,Winterfell,2014-02-01,Android,2014-01-25,100.0,1,0,0.0,2014-02-01,1,0,1,0
36686,4.3,5.0,4.0,1.0,Winterfell,2014-02-28,Android,2014-01-29,0.0,2,1,50.0,2014-02-28,1,0,1,0
36687,6.62,5.0,4.0,1.0,King's Landing,2014-02-03,iPhone,2014-01-22,0.0,3,0,33.3,2014-02-03,1,1,0,1
36689,3.29,4.0,5.0,1.0,Winterfell,2014-02-01,Android,2014-01-28,0.0,2,0,100.0,2014-02-01,1,0,1,0
36691,5.37,4.0,5.0,1.0,Winterfell,2014-01-30,iPhone,2014-01-28,0.0,2,0,100.0,2014-01-30,1,0,1,1
36693,1.42,4.5,5.0,1.0,Winterfell,2014-05-11,Android,2014-01-06,0.0,1,0,50.0,2014-05-11,1,0,1,0
36695,4.92,5.0,5.0,1.25,Winterfell,2014-06-27,iPhone,2014-01-05,25.0,1,0,50.0,2014-06-27,0,0,1,1
36703,2.89,4.5,4.8,1.25,Astapor,2014-05-07,iPhone,2014-01-11,20.0,0,0,20.0,2014-05-07,1,0,0,1
36705,7.9,5.0,5.0,1.0,Winterfell,2014-01-19,Android,2014-01-18,0.0,3,1,0.0,2014-01-19,1,0,1,0
36706,3.12,5.0,5.0,1.0,Winterfell,2014-05-16,Android,2014-01-03,0.0,0,0,100.0,2014-05-16,1,0,1,0
36708,1.7,5.0,4.0,1.0,Winterfell,2014-03-21,iPhone,2014-01-29,0.0,0,0,100.0,2014-03-21,1,0,1,1
36710,5.89,4.5,3.7,1.38,Winterfell,2014-02-17,iPhone,2014-01-22,25.0,4,1,75.0,2014-02-17,1,0,1,1
36711,1.83,5.0,5.0,1.0,Winterfell,2014-05-03,iPhone,2014-01-22,0.0,0,0,100.0,2014-05-03,1,0,1,1
36714,6.14,4.5,5.0,1.19,Winterfell,2014-05-11,iPhone,2014-01-24,25.0,2,0,50.0,2014-05-11,1,0,1,1
36715,4.8,5.0,4.0,1.0,Winterfell,2014-06-03,Android,2014-01-11,0.0,0,0,100.0,2014-06-03,0,0,1,0
36719,2.72,5.0,5.0,1.13,Astapor,2014-05-20,Android,2014-01-30,25.0,1,1,75.0,2014-05-20,1,0,0,0
36723,4.36,5.0,5.0,1.0,Winterfell,2014-05-13,Android,2014-01-12,0.0,2,0,80.0,2014-05-13,1,0,1,0
36724,1.59,5.0,4.0,1.0,Winterfell,2014-03-30,iPhone,2014-01-10,0.0,0,0,0.0,2014-03-30,1,0,1,1
36725,18.56,5.0,5.0,1.0,Astapor,2014-06-14,iPhone,2014-01-20,0.0,1,1,60.0,2014-06-14,0,0,0,1
36728,2.44,5.0,4.0,1.13,Astapor,2014-01-25,iPhone,2014-01-19,50.0,2,0,0.0,2014-01-25,1,0,0,1
36730,7.15,4.0,4.8,1.0,Winterfell,2014-06-08,iPhone,2014-01-16,0.0,7,0,75.0,2014-06-08,0,0,1,1
36731,4.21,5.0,4.8,1.21,Winterfell,2014-04-27,Android,2014-01-30,33.3,0,0,33.3,2014-04-27,1,0,1,0
36732,12.68,5.0,5.0,1.0,Winterfell,2014-05-29,Android,2014-01-24,0.0,0,0,100.0,2014-05-29,1,0,1,0
36735,4.69,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-26,0.0,1,0,0.0,2014-01-26,1,0,1,0
36737,1.41,4.8,4.5,1.1,King's Landing,2014-01-19,Android,2014-01-18,20.0,5,0,0.0,2014-01-19,1,1,0,0
36739,2.25,4.7,4.9,1.0,Winterfell,2014-01-04,Android,2014-01-02,0.0,7,0,71.4,2014-01-04,1,0,1,0
36742,9.76,5.0,5.0,1.0,Astapor,2014-01-21,Android,2014-01-21,0.0,1,0,100.0,2014-01-21,1,0,0,0
36743,1.11,5.0,5.0,1.0,King's Landing,2014-06-23,iPhone,2014-01-24,0.0,1,1,0.0,2014-06-23,0,1,0,1
36744,2.67,5.0,5.0,1.0,Winterfell,2014-06-24,iPhone,2014-01-25,0.0,2,1,66.7,2014-06-24,0,0,1,1
36745,2.37,5.0,5.0,1.0,Winterfell,2014-05-19,Android,2014-01-16,0.0,0,0,0.0,2014-05-19,1,0,1,0
36746,2.14,5.0,3.0,1.0,Winterfell,2014-01-24,iPhone,2014-01-14,0.0,2,0,100.0,2014-01-24,1,0,1,1
36749,1.99,5.0,5.0,1.0,Astapor,2014-03-16,iPhone,2014-01-24,0.0,0,1,0.0,2014-03-16,1,0,0,1
36750,25.14,5.0,3.0,1.0,Astapor,2014-05-03,iPhone,2014-01-24,0.0,0,1,0.0,2014-05-03,1,0,0,1
36751,4.4,4.7,5.0,1.08,Astapor,2014-05-17,iPhone,2014-01-24,33.3,1,0,100.0,2014-05-17,1,0,0,1
36752,6.46,4.6,4.6,1.0,Astapor,2014-05-16,Android,2014-01-23,0.0,0,0,81.3,2014-05-16,1,0,0,0
36755,2.25,5.0,5.0,1.0,King's Landing,2014-06-13,iPhone,2014-01-22,0.0,1,0,100.0,2014-06-13,0,1,0,1
36759,3.56,5.0,5.0,1.0,Winterfell,2014-02-03,iPhone,2014-01-25,0.0,2,0,0.0,2014-02-03,1,0,1,1
36760,1.52,4.8,5.0,1.19,King's Landing,2014-01-29,Android,2014-01-21,25.0,4,0,100.0,2014-01-29,1,1,0,0
36765,5.88,5.0,3.9,1.0,Winterfell,2014-06-27,iPhone,2014-01-19,0.0,6,0,80.0,2014-06-27,0,0,1,1
36767,0.9,4.5,5.0,1.5,Winterfell,2014-03-13,Android,2014-01-09,50.0,0,0,100.0,2014-03-13,1,0,1,0
36772,2.29,4.8,3.6,1.3,Winterfell,2014-03-17,iPhone,2014-01-31,18.8,15,1,56.3,2014-03-17,1,0,1,1
36773,2.82,5.0,5.0,1.0,Astapor,2014-04-04,iPhone,2014-01-12,0.0,0,1,100.0,2014-04-04,1,0,0,1
36778,15.03,5.0,1.0,1.0,Winterfell,2014-03-17,Android,2014-01-11,0.0,0,0,100.0,2014-03-17,1,0,1,0
36780,6.23,5.0,4.2,1.15,Astapor,2014-06-15,iPhone,2014-01-10,20.0,0,0,0.0,2014-06-15,0,0,0,1
36782,0.76,5.0,5.0,1.0,Astapor,2014-04-10,Android,2014-01-04,0.0,0,0,100.0,2014-04-10,1,0,0,0
